Country,Types of Land,UNIT_MEASURE,Unit of measure,Time,OBS_VALUE,UNIT_MULT,Unit multiplier,Actual area (ha)
Australia,Transgenic crops,HA,Hectares,2004,200000.0,0,Units,200000.0
Australia,Transgenic crops,HA,Hectares,2005,300000.0,0,Units,300000.0
Australia,Transgenic crops,HA,Hectares,2006,200000.0,0,Units,200000.0
Australia,Transgenic crops,HA,Hectares,2007,100000.0,0,Units,100000.0
Australia,Transgenic crops,HA,Hectares,2008,200000.0,0,Units,200000.0
Australia,Transgenic crops,HA,Hectares,2009,200000.0,0,Units,200000.0
Australia,Transgenic crops,HA,Hectares,2010,700000.0,0,Units,700000.0
Australia,Transgenic crops,HA,Hectares,2011,700000.0,0,Units,700000.0
Australia,Transgenic crops,HA,Hectares,2012,700000.0,0,Units,700000.0
Australia,Transgenic crops,HA,Hectares,2013,600000.0,0,Units,600000.0
Australia,Transgenic crops,HA,Hectares,2014,500000.0,0,Units,500000.0
Australia,Transgenic crops,HA,Hectares,2015,700000.0,0,Units,700000.0
Australia,Transgenic crops,HA,Hectares,2016,900000.0,0,Units,900000.0
Australia,Transgenic crops,HA,Hectares,2017,900000.0,0,Units,900000.0
Australia,Transgenic crops,HA,Hectares,2018,1000000.0,0,Units,1000000.0
Australia,Transgenic crops,HA,Hectares,2019,460000.0,0,Units,460000.0
Australia,Transgenic crops,HA,Hectares,2020,753500.0,0,Units,753500.0
Australia,Transgenic crops,HA,Hectares,2021,1364400.0,0,Units,1364400.0
Australia,Transgenic crops,HA,Hectares,2022,1462800.0,0,Units,1462800.0
Belgium,Transgenic crops,HA,Hectares,1996,45.74,0,Units,45.74
Belgium,Transgenic crops,HA,Hectares,1997,27.39,0,Units,27.39
Belgium,Transgenic crops,HA,Hectares,1998,51.48,0,Units,51.48
Belgium,Transgenic crops,HA,Hectares,1999,96.65,0,Units,96.65
Belgium,Transgenic crops,HA,Hectares,2000,110.73,0,Units,110.73
Belgium,Transgenic crops,HA,Hectares,2001,33.78,0,Units,33.78
Belgium,Transgenic crops,HA,Hectares,2002,33.63,0,Units,33.63
Belgium,Transgenic crops,HA,Hectares,2009,0.033,0,Units,0.033
Belgium,Transgenic crops,HA,Hectares,2010,1.033,0,Units,1.033
Belgium,Transgenic crops,HA,Hectares,2011,0.138,0,Units,0.138
Belgium,Transgenic crops,HA,Hectares,2012,0.202,0,Units,0.202
Belgium,Transgenic crops,HA,Hectares,2013,0.123,0,Units,0.123
Belgium,Transgenic crops,HA,Hectares,2014,0.163,0,Units,0.163
Belgium,Transgenic crops,HA,Hectares,2015,0.237,0,Units,0.237
Belgium,Transgenic crops,HA,Hectares,2016,0.237,0,Units,0.237
Belgium,Transgenic crops,HA,Hectares,2017,0.203,0,Units,0.203
Belgium,Transgenic crops,HA,Hectares,2018,0.215,0,Units,0.215
Belgium,Transgenic crops,HA,Hectares,2019,0.108,0,Units,0.108
Belgium,Transgenic crops,HA,Hectares,2020,0.076,0,Units,0.076
Belgium,Transgenic crops,HA,Hectares,2021,0.146,0,Units,0.146
Belgium,Transgenic crops,HA,Hectares,2022,0.209,0,Units,0.209
Belgium,Transgenic crops,HA,Hectares,2023,0.259,0,Units,0.259
Canada,Transgenic crops,HA,Hectares,1996,100000.0,0,Units,100000.0
Canada,Transgenic crops,HA,Hectares,1997,1300000.0,0,Units,1300000.0
Canada,Transgenic crops,HA,Hectares,1998,2800000.0,0,Units,2800000.0
Canada,Transgenic crops,HA,Hectares,1999,4000000.0,0,Units,4000000.0
Canada,Transgenic crops,HA,Hectares,2000,3000000.0,0,Units,3000000.0
Canada,Transgenic crops,HA,Hectares,2001,3200000.0,0,Units,3200000.0
Canada,Transgenic crops,HA,Hectares,2002,3500000.0,0,Units,3500000.0
Canada,Transgenic crops,HA,Hectares,2003,4400000.0,0,Units,4400000.0
Canada,Transgenic crops,HA,Hectares,2004,5400000.0,0,Units,5400000.0
Canada,Transgenic crops,HA,Hectares,2005,5800000.0,0,Units,5800000.0
Canada,Transgenic crops,HA,Hectares,2006,6100000.0,0,Units,6100000.0
Canada,Transgenic crops,HA,Hectares,2007,7000000.0,0,Units,7000000.0
Canada,Transgenic crops,HA,Hectares,2008,7600000.0,0,Units,7600000.0
Canada,Transgenic crops,HA,Hectares,2009,8200000.0,0,Units,8200000.0
Canada,Transgenic crops,HA,Hectares,2010,8900000.0,0,Units,8900000.0
Canada,Transgenic crops,HA,Hectares,2011,10400000.0,0,Units,10400000.0
Canada,Transgenic crops,HA,Hectares,2012,11600000.0,0,Units,11600000.0
Canada,Transgenic crops,HA,Hectares,2013,10800000.0,0,Units,10800000.0
Canada,Transgenic crops,HA,Hectares,2014,11600000.0,0,Units,11600000.0
Canada,Transgenic crops,HA,Hectares,2015,10726000.0,0,Units,10726000.0
Canada,Transgenic crops,HA,Hectares,2016,10961000.0,0,Units,10961000.0
Canada,Transgenic crops,HA,Hectares,2017,12540000.0,0,Units,12540000.0
Canada,Transgenic crops,HA,Hectares,2018,12156000.0,0,Units,12156000.0
Canada,Transgenic crops,HA,Hectares,2019,11337000.0,0,Units,11337000.0
Canada,Transgenic crops,HA,Hectares,2020,10889000.0,0,Units,10889000.0
Canada,Transgenic crops,HA,Hectares,2021,11641000.0,0,Units,11641000.0
Chile,Transgenic crops,HA,Hectares,1996,37.0,0,Units,37.0
Chile,Transgenic crops,HA,Hectares,1997,36.0,0,Units,36.0
Chile,Transgenic crops,HA,Hectares,1998,162.0,0,Units,162.0
Chile,Transgenic crops,HA,Hectares,1999,106.0,0,Units,106.0
Chile,Transgenic crops,HA,Hectares,2000,8228.0,0,Units,8228.0
Chile,Transgenic crops,HA,Hectares,2001,6524.0,0,Units,6524.0
Chile,Transgenic crops,HA,Hectares,2002,11268.765,0,Units,11268.765
Chile,Transgenic crops,HA,Hectares,2003,8707.055,0,Units,8707.055
Chile,Transgenic crops,HA,Hectares,2004,8684.29,0,Units,8684.29
Chile,Transgenic crops,HA,Hectares,2005,12928.417,0,Units,12928.417
Chile,Transgenic crops,HA,Hectares,2006,18838.43,0,Units,18838.43
Chile,Transgenic crops,HA,Hectares,2007,24464.14,0,Units,24464.14
Chile,Transgenic crops,HA,Hectares,2008,30447.041,0,Units,30447.041
Chile,Transgenic crops,HA,Hectares,2009,24768.83,0,Units,24768.83
Chile,Transgenic crops,HA,Hectares,2010,20464.0,0,Units,20464.0
Chile,Transgenic crops,HA,Hectares,2011,31522.0,0,Units,31522.0
Chile,Transgenic crops,HA,Hectares,2012,35864.0,0,Units,35864.0
Chile,Transgenic crops,HA,Hectares,2013,23916.0,0,Units,23916.0
Chile,Transgenic crops,HA,Hectares,2014,8828.33,0,Units,8828.33
Chile,Transgenic crops,HA,Hectares,2015,9310.08,0,Units,9310.08
Chile,Transgenic crops,HA,Hectares,2016,10172.18,0,Units,10172.18
Chile,Transgenic crops,HA,Hectares,2017,13931.17,0,Units,13931.17
Chile,Transgenic crops,HA,Hectares,2018,10727.32,0,Units,10727.32
Chile,Transgenic crops,HA,Hectares,2019,14335.6,0,Units,14335.6
Chile,Transgenic crops,HA,Hectares,2020,10052.61,0,Units,10052.61
Chile,Transgenic crops,HA,Hectares,2021,9456.23,0,Units,9456.23
Chile,Transgenic crops,HA,Hectares,2022,1263942.0,0,Units,1263942.0
Colombia,Transgenic crops,HA,Hectares,2013,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2014,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2015,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2016,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2017,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2018,100000.0,0,Units,100000.0
Colombia,Transgenic crops,HA,Hectares,2019,100000.0,0,Units,100000.0
Costa Rica,Transgenic crops,HA,Hectares,1991,0.004,0,Units,0.004
Costa Rica,Transgenic crops,HA,Hectares,1992,4.1,0,Units,4.1
Costa Rica,Transgenic crops,HA,Hectares,1994,25.6,0,Units,25.6
Costa Rica,Transgenic crops,HA,Hectares,1995,223.1,0,Units,223.1
Costa Rica,Transgenic crops,HA,Hectares,1996,60.0,0,Units,60.0
Costa Rica,Transgenic crops,HA,Hectares,1997,162.0,0,Units,162.0
Costa Rica,Transgenic crops,HA,Hectares,1998,167.5,0,Units,167.5
Costa Rica,Transgenic crops,HA,Hectares,1999,112.9,0,Units,112.9
Costa Rica,Transgenic crops,HA,Hectares,2000,111.7,0,Units,111.7
Costa Rica,Transgenic crops,HA,Hectares,2001,299.1,0,Units,299.1
Costa Rica,Transgenic crops,HA,Hectares,2002,585.0,0,Units,585.0
Costa Rica,Transgenic crops,HA,Hectares,2003,627.7,0,Units,627.7
Costa Rica,Transgenic crops,HA,Hectares,2004,1443.92,0,Units,1443.92
Costa Rica,Transgenic crops,HA,Hectares,2005,969.91,0,Units,969.91
Costa Rica,Transgenic crops,HA,Hectares,2006,1289.24,0,Units,1289.24
Costa Rica,Transgenic crops,HA,Hectares,2007,1698.9,0,Units,1698.9
Costa Rica,Transgenic crops,HA,Hectares,2008,1697.84,0,Units,1697.84
Costa Rica,Transgenic crops,HA,Hectares,2010,412.6,0,Units,412.6
Costa Rica,Transgenic crops,HA,Hectares,2011,443.6,0,Units,443.6
Costa Rica,Transgenic crops,HA,Hectares,2012,289.84,0,Units,289.84
Costa Rica,Transgenic crops,HA,Hectares,2013,373.7,0,Units,373.7
Costa Rica,Transgenic crops,HA,Hectares,2014,278.35,0,Units,278.35
Costa Rica,Transgenic crops,HA,Hectares,2015,629.4,0,Units,629.4
Costa Rica,Transgenic crops,HA,Hectares,2016,248.51,0,Units,248.51
Costa Rica,Transgenic crops,HA,Hectares,2017,413.15,0,Units,413.15
Costa Rica,Transgenic crops,HA,Hectares,2018,175.2,0,Units,175.2
Costa Rica,Transgenic crops,HA,Hectares,2019,209.48,0,Units,209.48
Costa Rica,Transgenic crops,HA,Hectares,2020,218.16,0,Units,218.16
Costa Rica,Transgenic crops,HA,Hectares,2021,124.53,0,Units,124.53
Costa Rica,Transgenic crops,HA,Hectares,2022,211.6,0,Units,211.6
Czechia,Transgenic crops,HA,Hectares,2005,270.0,0,Units,270.0
Czechia,Transgenic crops,HA,Hectares,2006,1290.0,0,Units,1290.0
Czechia,Transgenic crops,HA,Hectares,2007,5000.0,0,Units,5000.0
Czechia,Transgenic crops,HA,Hectares,2008,8380.0,0,Units,8380.0
Czechia,Transgenic crops,HA,Hectares,2009,6480.0,0,Units,6480.0
Czechia,Transgenic crops,HA,Hectares,2010,4680.0,0,Units,4680.0
Czechia,Transgenic crops,HA,Hectares,2011,5091.0,0,Units,5091.0
Czechia,Transgenic crops,HA,Hectares,2012,3053.0,0,Units,3053.0
Czechia,Transgenic crops,HA,Hectares,2013,2561.0,0,Units,2561.0
Czechia,Transgenic crops,HA,Hectares,2014,1754.0,0,Units,1754.0
Czechia,Transgenic crops,HA,Hectares,2015,997.0,0,Units,997.0
Czechia,Transgenic crops,HA,Hectares,2016,75.0,0,Units,75.0
France,Transgenic crops,HA,Hectares,1999,85.0,0,Units,85.0
France,Transgenic crops,HA,Hectares,2000,42.62,0,Units,42.62
France,Transgenic crops,HA,Hectares,2001,39.0,0,Units,39.0
France,Transgenic crops,HA,Hectares,2002,11.6,0,Units,11.6
France,Transgenic crops,HA,Hectares,2003,16.9,0,Units,16.9
France,Transgenic crops,HA,Hectares,2004,7.2,0,Units,7.2
France,Transgenic crops,HA,Hectares,2005,23.1,0,Units,23.1
France,Transgenic crops,HA,Hectares,2006,2.8,0,Units,2.8
France,Transgenic crops,HA,Hectares,2007,4.1,0,Units,4.1
France,Transgenic crops,HA,Hectares,2008,2.34,0,Units,2.34
France,Transgenic crops,HA,Hectares,2009,0.14,0,Units,0.14
France,Transgenic crops,HA,Hectares,2010,0.14,0,Units,0.14
France,Transgenic crops,HA,Hectares,2011,0.14,0,Units,0.14
France,Transgenic crops,HA,Hectares,2012,0.14,0,Units,0.14
France,Transgenic crops,HA,Hectares,2013,0.14,0,Units,0.14
Germany,Transgenic crops,HA,Hectares,2005,342.0,0,Units,342.0
Germany,Transgenic crops,HA,Hectares,2006,947.0,0,Units,947.0
Germany,Transgenic crops,HA,Hectares,2007,2685.0,0,Units,2685.0
Germany,Transgenic crops,HA,Hectares,2008,3165.0,0,Units,3165.0
Germany,Transgenic crops,HA,Hectares,2010,15.0,0,Units,15.0
Germany,Transgenic crops,HA,Hectares,2011,2.0,0,Units,2.0
Iceland,Transgenic crops,HA,Hectares,2003,0.2,0,Units,0.2
Iceland,Transgenic crops,HA,Hectares,2004,0.2,0,Units,0.2
Iceland,Transgenic crops,HA,Hectares,2005,0.2,0,Units,0.2
Iceland,Transgenic crops,HA,Hectares,2006,0.2,0,Units,0.2
Iceland,Transgenic crops,HA,Hectares,2007,0.4,0,Units,0.4
Iceland,Transgenic crops,HA,Hectares,2008,0.4,0,Units,0.4
Iceland,Transgenic crops,HA,Hectares,2009,1.0,0,Units,1.0
Iceland,Transgenic crops,HA,Hectares,2010,1.0,0,Units,1.0
Iceland,Transgenic crops,HA,Hectares,2021,5.0,0,Units,5.0
Iceland,Transgenic crops,HA,Hectares,2022,5.0,0,Units,5.0
Iceland,Transgenic crops,HA,Hectares,2023,5.0,0,Units,5.0
Mexico,Transgenic crops,HA,Hectares,2005,120173.43,0,Units,120173.43
Mexico,Transgenic crops,HA,Hectares,2006,140662.5,0,Units,140662.5
Mexico,Transgenic crops,HA,Hectares,2007,238228.54,0,Units,238228.54
Mexico,Transgenic crops,HA,Hectares,2008,205430.432,0,Units,205430.432
Mexico,Transgenic crops,HA,Hectares,2009,203297.127,0,Units,203297.127
Mexico,Transgenic crops,HA,Hectares,2010,410980.112,0,Units,410980.112
Mexico,Transgenic crops,HA,Hectares,2011,778216.843,0,Units,778216.843
Mexico,Transgenic crops,HA,Hectares,2012,920330.327,0,Units,920330.327
Mexico,Transgenic crops,HA,Hectares,2013,516261.749,0,Units,516261.749
Mexico,Transgenic crops,HA,Hectares,2014,580242.826,0,Units,580242.826
Mexico,Transgenic crops,HA,Hectares,2015,400000.472,0,Units,400000.472
Mexico,Transgenic crops,HA,Hectares,2016,244114.39,0,Units,244114.39
Mexico,Transgenic crops,HA,Hectares,2017,481347.27,0,Units,481347.27
Mexico,Transgenic crops,HA,Hectares,2018,430500.63,0,Units,430500.63
Portugal,Transgenic crops,HA,Hectares,2005,772.0,0,Units,772.0
Portugal,Transgenic crops,HA,Hectares,2006,1257.0,0,Units,1257.0
Portugal,Transgenic crops,HA,Hectares,2007,4199.0,0,Units,4199.0
Portugal,Transgenic crops,HA,Hectares,2008,4856.0,0,Units,4856.0
Portugal,Transgenic crops,HA,Hectares,2009,5094.0,0,Units,5094.0
Portugal,Transgenic crops,HA,Hectares,2010,4869.0,0,Units,4869.0
Portugal,Transgenic crops,HA,Hectares,2011,7724.0,0,Units,7724.0
Portugal,Transgenic crops,HA,Hectares,2012,9278.0,0,Units,9278.0
Portugal,Transgenic crops,HA,Hectares,2013,8202.0,0,Units,8202.0
Portugal,Transgenic crops,HA,Hectares,2014,8542.0,0,Units,8542.0
Portugal,Transgenic crops,HA,Hectares,2015,8017.0,0,Units,8017.0
Portugal,Transgenic crops,HA,Hectares,2016,7057.0,0,Units,7057.0
Portugal,Transgenic crops,HA,Hectares,2017,7308.0,0,Units,7308.0
Portugal,Transgenic crops,HA,Hectares,2018,5886.0,0,Units,5886.0
Portugal,Transgenic crops,HA,Hectares,2019,4755.0,0,Units,4755.0
Portugal,Transgenic crops,HA,Hectares,2020,4213.0,0,Units,4213.0
Portugal,Transgenic crops,HA,Hectares,2021,4228.0,0,Units,4228.0
Portugal,Transgenic crops,HA,Hectares,2022,2287.0,0,Units,2287.0
Slovak Republic,Transgenic crops,HA,Hectares,2006,33.0,0,Units,33.0
Slovak Republic,Transgenic crops,HA,Hectares,2007,949.0,0,Units,949.0
Slovak Republic,Transgenic crops,HA,Hectares,2008,1931.0,0,Units,1931.0
Slovak Republic,Transgenic crops,HA,Hectares,2009,875.0,0,Units,875.0
Slovak Republic,Transgenic crops,HA,Hectares,2010,1248.0,0,Units,1248.0
Slovak Republic,Transgenic crops,HA,Hectares,2011,760.0,0,Units,760.0
Slovak Republic,Transgenic crops,HA,Hectares,2012,189.0,0,Units,189.0
Slovak Republic,Transgenic crops,HA,Hectares,2013,100.0,0,Units,100.0
Slovak Republic,Transgenic crops,HA,Hectares,2014,411.0,0,Units,411.0
Slovak Republic,Transgenic crops,HA,Hectares,2015,104.0,0,Units,104.0
Slovak Republic,Transgenic crops,HA,Hectares,2016,122.0,0,Units,122.0
Spain,Transgenic crops,HA,Hectares,2004,100000.0,0,Units,100000.0
Spain,Transgenic crops,HA,Hectares,2005,100000.0,0,Units,100000.0
Spain,Transgenic crops,HA,Hectares,2006,100000.0,0,Units,100000.0
Spain,Transgenic crops,HA,Hectares,2007,100000.0,0,Units,100000.0
Spain,Transgenic crops,HA,Hectares,2008,100000.0,0,Units,100000.0
Spain,Transgenic crops,HA,Hectares,2009,79705.96,0,Units,79705.96
Spain,Transgenic crops,HA,Hectares,2010,76574.75,0,Units,76574.75
Spain,Transgenic crops,HA,Hectares,2011,97346.31,0,Units,97346.31
Spain,Transgenic crops,HA,Hectares,2012,116306.6,0,Units,116306.6
Spain,Transgenic crops,HA,Hectares,2013,136962.45,0,Units,136962.45
Spain,Transgenic crops,HA,Hectares,2014,131537.67,0,Units,131537.67
Spain,Transgenic crops,HA,Hectares,2015,107749.24,0,Units,107749.24
Spain,Transgenic crops,HA,Hectares,2016,129081.12,0,Units,129081.12
Spain,Transgenic crops,HA,Hectares,2017,124227.47,0,Units,124227.47
Spain,Transgenic crops,HA,Hectares,2018,115246.02,0,Units,115246.02
Spain,Transgenic crops,HA,Hectares,2019,107126.0,0,Units,107126.0
Spain,Transgenic crops,HA,Hectares,2020,98152.0,0,Units,98152.0
Spain,Transgenic crops,HA,Hectares,2021,96605.87,0,Units,96605.87
Spain,Transgenic crops,HA,Hectares,2022,67620.05,0,Units,67620.05
Sweden,Transgenic crops,HA,Hectares,2010,68.0,0,Units,68.0
Sweden,Transgenic crops,HA,Hectares,2011,25.0,0,Units,25.0
Sweden,Transgenic crops,HA,Hectares,2012,0.1,0,Units,0.1
Sweden,Transgenic crops,HA,Hectares,2013,0.3,0,Units,0.3
Sweden,Transgenic crops,HA,Hectares,2014,0.3,0,Units,0.3
United States,Transgenic crops,HA,Hectares,1996,1500000.0,0,Units,1500000.0
United States,Transgenic crops,HA,Hectares,1997,8100000.0,0,Units,8100000.0
United States,Transgenic crops,HA,Hectares,1998,20500000.0,0,Units,20500000.0
United States,Transgenic crops,HA,Hectares,1999,28700000.0,0,Units,28700000.0
United States,Transgenic crops,HA,Hectares,2000,30300000.0,0,Units,30300000.0
United States,Transgenic crops,HA,Hectares,2001,35700000.0,0,Units,35700000.0
United States,Transgenic crops,HA,Hectares,2002,39000000.0,0,Units,39000000.0
United States,Transgenic crops,HA,Hectares,2003,42800000.0,0,Units,42800000.0
United States,Transgenic crops,HA,Hectares,2004,47600000.0,0,Units,47600000.0
United States,Transgenic crops,HA,Hectares,2005,49800000.0,0,Units,49800000.0
United States,Transgenic crops,HA,Hectares,2006,54600000.0,0,Units,54600000.0
United States,Transgenic crops,HA,Hectares,2007,57700000.0,0,Units,57700000.0
United States,Transgenic crops,HA,Hectares,2008,62500000.0,0,Units,62500000.0
United States,Transgenic crops,HA,Hectares,2009,64000000.0,0,Units,64000000.0
United States,Transgenic crops,HA,Hectares,2010,66800000.0,0,Units,66800000.0
United States,Transgenic crops,HA,Hectares,2011,69000000.0,0,Units,69000000.0
United States,Transgenic crops,HA,Hectares,2012,69500000.0,0,Units,69500000.0
United States,Transgenic crops,HA,Hectares,2013,70100000.0,0,Units,70100000.0
United States,Transgenic crops,HA,Hectares,2014,73100000.0,0,Units,73100000.0
United States,Transgenic crops,HA,Hectares,2015,70900000.0,0,Units,70900000.0
United States,Transgenic crops,HA,Hectares,2016,72900000.0,0,Units,72900000.0
United States,Transgenic crops,HA,Hectares,2017,75000000.0,0,Units,75000000.0
United States,Transgenic crops,HA,Hectares,2018,75000000.0,0,Units,75000000.0
United States,Transgenic crops,HA,Hectares,2019,71500000.0,0,Units,71500000.0
United States,Transgenic crops,HA,Hectares,2020,70100000.0,0,Units,70100000.0
United States,Transgenic crops,HA,Hectares,2021,73000000.0,0,Units,73000000.0
United States,Transgenic crops,HA,Hectares,2022,72200000.0,0,Units,72200000.0
Brazil,Transgenic crops,HA,Hectares,2003,3000000.0,0,Units,3000000.0
Brazil,Transgenic crops,HA,Hectares,2004,5000000.0,0,Units,5000000.0
Brazil,Transgenic crops,HA,Hectares,2005,9400000.0,0,Units,9400000.0
Brazil,Transgenic crops,HA,Hectares,2006,11500000.0,0,Units,11500000.0
Brazil,Transgenic crops,HA,Hectares,2007,15000000.0,0,Units,15000000.0
Brazil,Transgenic crops,HA,Hectares,2008,15800000.0,0,Units,15800000.0
Brazil,Transgenic crops,HA,Hectares,2009,21400000.0,0,Units,21400000.0
Brazil,Transgenic crops,HA,Hectares,2010,25400000.0,0,Units,25400000.0
Brazil,Transgenic crops,HA,Hectares,2011,30300000.0,0,Units,30300000.0
Brazil,Transgenic crops,HA,Hectares,2012,36600000.0,0,Units,36600000.0
Brazil,Transgenic crops,HA,Hectares,2013,40300000.0,0,Units,40300000.0
Brazil,Transgenic crops,HA,Hectares,2014,42200000.0,0,Units,42200000.0
Brazil,Transgenic crops,HA,Hectares,2015,44200000.0,0,Units,44200000.0
Brazil,Transgenic crops,HA,Hectares,2016,49100000.0,0,Units,49100000.0
Brazil,Transgenic crops,HA,Hectares,2017,50200000.0,0,Units,50200000.0
Brazil,Transgenic crops,HA,Hectares,2018,51300000.0,0,Units,51300000.0
Brazil,Transgenic crops,HA,Hectares,2019,52800000.0,0,Units,52800000.0
    China (People’s Republic of),Transgenic crops,HA,Hectares,2003,2800000.0,0,Units,2800000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2004,3700000.0,0,Units,3700000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2005,3300000.0,0,Units,3300000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2006,3500000.0,0,Units,3500000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2007,3800000.0,0,Units,3800000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2008,3800000.0,0,Units,3800000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2009,3700000.0,0,Units,3700000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2010,3500000.0,0,Units,3500000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2011,3900000.0,0,Units,3900000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2012,4000000.0,0,Units,4000000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2013,4200000.0,0,Units,4200000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2014,3900000.0,0,Units,3900000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2015,3700000.0,0,Units,3700000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2016,2800000.0,0,Units,2800000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2017,2800000.0,0,Units,2800000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2018,2900000.0,0,Units,2900000.0
China (People’s Republic of),Transgenic crops,HA,Hectares,2019,3200000.0,0,Units,3200000.0
India,Transgenic crops,HA,Hectares,2003,100000.0,0,Units,100000.0
India,Transgenic crops,HA,Hectares,2004,500000.0,0,Units,500000.0
India,Transgenic crops,HA,Hectares,2005,1300000.0,0,Units,1300000.0
India,Transgenic crops,HA,Hectares,2006,3800000.0,0,Units,3800000.0
India,Transgenic crops,HA,Hectares,2007,6200000.0,0,Units,6200000.0
India,Transgenic crops,HA,Hectares,2008,7600000.0,0,Units,7600000.0
India,Transgenic crops,HA,Hectares,2009,8400000.0,0,Units,8400000.0
India,Transgenic crops,HA,Hectares,2010,9400000.0,0,Units,9400000.0
India,Transgenic crops,HA,Hectares,2011,10600000.0,0,Units,10600000.0
India,Transgenic crops,HA,Hectares,2012,10800000.0,0,Units,10800000.0
India,Transgenic crops,HA,Hectares,2013,11000000.0,0,Units,11000000.0
India,Transgenic crops,HA,Hectares,2014,11600000.0,0,Units,11600000.0
India,Transgenic crops,HA,Hectares,2015,11600000.0,0,Units,11600000.0
India,Transgenic crops,HA,Hectares,2016,10800000.0,0,Units,10800000.0
India,Transgenic crops,HA,Hectares,2017,11400000.0,0,Units,11400000.0
India,Transgenic crops,HA,Hectares,2018,11600000.0,0,Units,11600000.0
India,Transgenic crops,HA,Hectares,2019,11900000.0,0,Units,11900000.0
Philippines,Transgenic crops,HA,Hectares,2004,100000.0,0,Units,100000.0
Philippines,Transgenic crops,HA,Hectares,2005,100000.0,0,Units,100000.0
Philippines,Transgenic crops,HA,Hectares,2006,200000.0,0,Units,200000.0
Philippines,Transgenic crops,HA,Hectares,2007,300000.0,0,Units,300000.0
Philippines,Transgenic crops,HA,Hectares,2008,400000.0,0,Units,400000.0
Philippines,Transgenic crops,HA,Hectares,2009,500000.0,0,Units,500000.0
Philippines,Transgenic crops,HA,Hectares,2010,500000.0,0,Units,500000.0
Philippines,Transgenic crops,HA,Hectares,2011,600000.0,0,Units,600000.0
Philippines,Transgenic crops,HA,Hectares,2012,800000.0,0,Units,800000.0
Philippines,Transgenic crops,HA,Hectares,2013,800000.0,0,Units,800000.0
Philippines,Transgenic crops,HA,Hectares,2014,800000.0,0,Units,800000.0
Philippines,Transgenic crops,HA,Hectares,2015,700000.0,0,Units,700000.0
Philippines,Transgenic crops,HA,Hectares,2016,800000.0,0,Units,800000.0
Philippines,Transgenic crops,HA,Hectares,2017,600000.0,0,Units,600000.0
